Date,Sumitomo_Mitsui_Financial_Group.Price.Change
2023-12-15 00:00:00+09:00,-7.53146219527639
2023-12-18 00:00:00+09:00,-7.531241763523212
2023-12-19 00:00:00+09:00,7.5312415634791705
2023-12-20 00:00:00+09:00,37.65643317152694
2023-12-21 00:00:00+09:00,0.0
2023-12-22 00:00:00+09:00,30.426587434034673
2023-12-25 00:00:00+09:00,-27.413915881790672
2023-12-26 00:00:00+09:00,0.6025787681553538
2023-12-27 00:00:00+09:00,8.13382033809512
2023-12-28 00:00:00+09:00,5.4225471375903
2023-12-29 00:00:00+09:00,2.7112735379691912
2024-01-04 00:00:00+09:00,12.9540100458903
2024-01-05 00:00:00+09:00,34.04161972968632
2024-01-09 00:00:00+09:00,-11.447674020550949
2024-01-10 00:00:00+09:00,15.96646271205418
2024-01-11 00:00:00+09:00,13.254967586170551
2024-01-12 00:00:00+09:00,-28.619070397875475
2024-01-15 00:00:00+09:00,8.435000222325925
2024-01-16 00:00:00+09:00,-25.606401714433105
2024-01-17 00:00:00+09:00,4.819968535844055
2024-01-18 00:00:00+09:00,-14.46012708634953
2024-01-19 00:00:00+09:00,0.0
2024-01-22 00:00:00+09:00,22.292765995159243
2024-01-23 00:00:00+09:00,2.7112735529876772
2024-01-24 00:00:00+09:00,92.48469639439145
2024-01-25 00:00:00+09:00,-20.485251401339156
2024-01-26 00:00:00+09:00,-27.413912953388262
2024-01-29 00:00:00+09:00,25.60640006085623
2024-01-30 00:00:00+09:00,-1.5061160523050603
2024-01-31 00:00:00+09:00,43.380373015791065
2024-02-01 00:00:00+09:00,11.74885148595149
2024-02-02 00:00:00+09:00,-5.723726125964731
2024-02-05 00:00:00+09:00,6.326305111434067
2024-02-06 00:00:00+09:00,-24.10028268661108
2024-02-07 00:00:00+09:00,19.882672433810512
2024-02-08 00:00:00+09:00,-31.932703331534867
2024-02-09 00:00:00+09:00,-4.819968224733202
2024-02-13 00:00:00+09:00,15.966463787876364
2024-02-14 00:00:00+09:00,0.0
2024-02-15 00:00:00+09:00,0.0
2024-02-16 00:00:00+09:00,55.12922647335654
2024-02-19 00:00:00+09:00,31.932705005942353
2024-02-20 00:00:00+09:00,-39.76534647649942
2024-02-21 00:00:00+09:00,-14.761305156610433
2024-02-22 00:00:00+09:00,-8.73639897285102
2024-02-26 00:00:00+09:00,25.90757899927985
2024-02-27 00:00:00+09:00,49.104324667771834
2024-02-28 00:00:00+09:00,-57.23792213679235
2024-02-29 00:00:00+09:00,17.77375796295337
2024-03-01 00:00:00+09:00,43.681777068915835
2024-03-04 00:00:00+09:00,-8.13382025842111
2024-03-05 00:00:00+09:00,33.74021863423059
2024-03-06 00:00:00+09:00,33.43904080031598
2024-03-07 00:00:00+09:00,21.38901041361987
2024-03-08 00:00:00+09:00,51.21301963189444
2024-03-11 00:00:00+09:00,-92.7858772771956
2024-03-12 00:00:00+09:00,-23.19630371687208
2024-03-13 00:00:00+09:00,-53.02031353311213
2024-03-14 00:00:00+09:00,-2.4098736913933863
2024-03-15 00:00:00+09:00,-22.593946426186903
2024-03-18 00:00:00+09:00,17.171398433357353
2024-03-19 00:00:00+09:00,11.4474528316332
2024-03-21 00:00:00+09:00,57.53932406972626
2024-03-22 00:00:00+09:00,33.43903991292427
2024-03-25 00:00:00+09:00,-41.87404336515465
2024-03-26 00:00:00+09:00,-17.47257850474034
2024-03-27 00:00:00+09:00,21.38878881485607
2024-03-28 00:00:00+09:00,-30.27338177224874
2024-03-29 00:00:00+09:00,5.360988577432636
2024-04-01 00:00:00+09:00,-94.91982055252129
2024-04-02 00:00:00+09:00,-27.119982525617615
2024-04-03 00:00:00+09:00,58.02390378923974
2024-04-04 00:00:00+09:00,18.290322748110157
2024-04-05 00:00:00+09:00,11.983290750600645
2024-04-08 00:00:00+09:00,21.758993907875265
2024-04-09 00:00:00+09:00,9.775702674909098
2024-04-10 00:00:00+09:00,3.7841726130041025
2024-04-11 00:00:00+09:00,76.314230136054
2024-04-12 00:00:00+09:00,-27.750753835073738
2024-04-15 00:00:00+09:00,23.96635076550683
2024-04-16 00:00:00+09:00,-85.45916092080779
2024-04-17 00:00:00+09:00,-52.03237482938948
2024-04-18 00:00:00+09:00,45.094803863496054
2024-04-19 00:00:00+09:00,-26.489208918283566
2024-04-22 00:00:00+09:00,17.97482048339498
2024-04-23 00:00:00+09:00,10.406474886106935
2024-04-24 00:00:00+09:00,18.92086313688378
2024-04-25 00:00:00+09:00,-10.721745641035795
2024-04-26 00:00:00+09:00,7.568345371714258
2024-04-30 00:00:00+09:00,61.49280672797204
2024-05-01 00:00:00+09:00,15.13669138800833
2024-05-02 00:00:00+09:00,-24.281621920837097
2024-05-07 00:00:00+09:00,-4.09944352267712
2024-05-08 00:00:00+09:00,-15.45196200107057
2024-05-09 00:00:00+09:00,18.605593181306176
2024-05-10 00:00:00+09:00,22.389766360938665
2024-05-13 00:00:00+09:00,29.958111029698102
2024-05-14 00:00:00+09:00,4.41494508128153
2024-05-15 00:00:00+09:00,0.6307724551675165
2024-05-16 00:00:00+09:00,14.821189180001056
2024-05-17 00:00:00+09:00,133.3920896930922
2024-05-20 00:00:00+09:00,52.03237417413311
2024-05-21 00:00:00+09:00,18.920864302336668
2024-05-22 00:00:00+09:00,-21.128451681921888
2024-05-23 00:00:00+09:00,-9.775933452209301
2024-05-24 00:00:00+09:00,33.11151203479358
2024-05-27 00:00:00+09:00,45.41007477138737
2024-05-28 00:00:00+09:00,63.38489636610757
2024-05-29 00:00:00+09:00,-34.68809656708345
2024-05-30 00:00:00+09:00,25.22766520121695
2024-05-31 00:00:00+09:00,78.83685747767322
2024-06-03 00:00:00+09:00,20.497679514286574
2024-06-04 00:00:00+09:00,-31.53469554128742
2024-06-05 00:00:00+09:00,-40.99536047430183
2024-06-06 00:00:00+09:00,34.68832828178756
2024-06-07 00:00:00+09:00,7.883616310735761
2024-06-10 00:00:00+09:00,26.804481079764628
2024-06-11 00:00:00+09:00,-42.571942457575915
2024-06-12 00:00:00+09:00,4.730216072750409
2024-06-13 00:00:00+09:00,-52.03237663653272
2024-06-14 00:00:00+09:00,32.79623994902431
2024-06-17 00:00:00+09:00,-30.903922751500886
2024-06-18 00:00:00+09:00,16.713276010939808
2024-06-19 00:00:00+09:00,31.534695437737355
2024-06-20 00:00:00+09:00,-3.153631350298383
2024-06-21 00:00:00+09:00,-25.227895964482286
2024-06-24 00:00:00+09:00,9.46043216688895
2024-06-25 00:00:00+09:00,74.10664218539796
2024-06-26 00:00:00+09:00,3.153400220599451
2024-06-27 00:00:00+09:00,3.1534003945876066
2024-06-28 00:00:00+09:00,58.33940855606443
2024-07-01 00:00:00+09:00,-3.1534003044121164
2024-07-02 00:00:00+09:00,52.03237557476132
2024-07-03 00:00:00+09:00,-37.84172769073575
2024-07-04 00:00:00+09:00,67.79960908470593
2024-07-05 00:00:00+09:00,-33.11151108043077
2024-07-08 00:00:00+09:00,-12.613831836198642
2024-07-09 00:00:00+09:00,-20.49744909416222
2024-07-10 00:00:00+09:00,-1.5768156264034587
2024-07-11 00:00:00+09:00,-44.14875861103201
2024-07-12 00:00:00+09:00,-47.30215904252145
2024-07-16 00:00:00+09:00,50.455559931788684
2024-07-17 00:00:00+09:00,-61.49280641495443
2024-07-18 00:00:00+09:00,33.111512000003586
2024-07-19 00:00:00+09:00,0.0
2024-07-22 00:00:00+09:00,-42.57194389332608
2024-07-23 00:00:00+09:00,48.87897598095833
2024-07-24 00:00:00+09:00,-59.91599079973912
2024-07-25 00:00:00+09:00,-75.68345343929604
2024-07-26 00:00:00+09:00,36.2649117865908
2024-07-29 00:00:00+09:00,-11.037016953660896
2024-07-30 00:00:00+09:00,11.037247579627547
2024-07-31 00:00:00+09:00,121.40880300610115
2024-08-01 00:00:00+09:00,3.1536312958919552
2024-08-02 00:00:00+09:00,-134.96867660245243
2024-08-05 00:00:00+09:00,0.0
2024-08-06 00:00:00+09:00,-163.9807468639301
2024-08-07 00:00:00+09:00,278.76747531641877
2024-08-08 00:00:00+09:00,-6.937804097557091
2024-08-09 00:00:00+09:00,6.622302246701111
2024-08-13 00:00:00+09:00,93.97354681017441
2024-08-14 00:00:00+09:00,-16.713506498396782
2024-08-15 00:00:00+09:00,63.384893396709685
2024-08-16 00:00:00+09:00,52.032374484475895
2024-08-19 00:00:00+09:00,-40.99512820090649
2024-08-20 00:00:00+09:00,-36.265143755364534
2024-08-21 00:00:00+09:00,14.50591865135084
2024-08-22 00:00:00+09:00,-15.767233174646663
2024-08-23 00:00:00+09:00,26.804480128124396
2024-08-26 00:00:00+09:00,-80.09839795905964
2024-08-27 00:00:00+09:00,10.090973535635385
2024-08-28 00:00:00+09:00,17.02877791166884
2024-08-29 00:00:00+09:00,-15.76746384648959
2024-08-30 00:00:00+09:00,-15.767463783802668
2024-09-02 00:00:00+09:00,-7.253074599527281
2024-09-03 00:00:00+09:00,74.42191077682583
2024-09-04 00:00:00+09:00,-61.4928069013049
2024-09-05 00:00:00+09:00,31.219425392887388
2024-09-06 00:00:00+09:00,-37.841726664624275
2024-09-09 00:00:00+09:00,34.688326121030514
2024-09-10 00:00:00+09:00,1.5768156886933866
2024-09-11 00:00:00+09:00,-15.451961787034179
2024-09-12 00:00:00+09:00,0.3152707516455848
2024-09-13 00:00:00+09:00,-10.406475304123887
2024-09-17 00:00:00+09:00,-67.4843374783186
2024-09-18 00:00:00+09:00,-13.559875577297134
2024-09-19 00:00:00+09:00,-4.414945267875737
2024-09-20 00:00:00+09:00,9.460432056575883
2024-09-24 00:00:00+09:00,-36.580182544895706
2024-09-25 00:00:00+09:00,-62.4388524643291
2024-09-26 00:00:00+09:00,64.33093525179856
2024-09-27 00:00:00+09:00,-71.5
2024-09-30 00:00:00+09:00,-5.0
2024-10-01 00:00:00+09:00,36.0
2024-10-02 00:00:00+09:00,0.0
2024-10-03 00:00:00+09:00,-28.0
2024-10-04 00:00:00+09:00,46.0
2024-10-07 00:00:00+09:00,29.0
2024-10-08 00:00:00+09:00,-117.0
2024-10-09 00:00:00+09:00,-32.0
2024-10-10 00:00:00+09:00,-30.0
2024-10-11 00:00:00+09:00,5.0
2024-10-15 00:00:00+09:00,-33.0
2024-10-16 00:00:00+09:00,21.0
2024-10-17 00:00:00+09:00,16.0
2024-10-18 00:00:00+09:00,-17.0
2024-10-21 00:00:00+09:00,-29.0
2024-10-22 00:00:00+09:00,-20.0
2024-10-23 00:00:00+09:00,-26.0
2024-10-24 00:00:00+09:00,23.0
2024-10-25 00:00:00+09:00,4.0
2024-10-28 00:00:00+09:00,112.0
2024-10-29 00:00:00+09:00,72.0
2024-10-30 00:00:00+09:00,20.0
2024-10-31 00:00:00+09:00,13.0
2024-11-01 00:00:00+09:00,1.0
2024-11-05 00:00:00+09:00,-12.0
2024-11-06 00:00:00+09:00,176.0
2024-11-07 00:00:00+09:00,-120.0
2024-11-08 00:00:00+09:00,6.0
2024-11-11 00:00:00+09:00,-33.0
2024-11-12 00:00:00+09:00,-32.0
2024-11-13 00:00:00+09:00,-20.0
2024-11-14 00:00:00+09:00,23.0
2024-11-15 00:00:00+09:00,-9.0
2024-11-18 00:00:00+09:00,-57.0
2024-11-19 00:00:00+09:00,80.0
2024-11-20 00:00:00+09:00,-37.0
2024-11-21 00:00:00+09:00,-16.0
