Date,Mitsubishi_UFJ_Financial_Group.Price.Change
2023-11-08 00:00:00+09:00,-53.36629787784682
2023-11-09 00:00:00+09:00,21.83166953244813
2023-11-10 00:00:00+09:00,26.683149755408294
2023-11-13 00:00:00+09:00,0.9702963863289824
2023-11-14 00:00:00+09:00,0.9702964140990389
2023-11-15 00:00:00+09:00,-44.14848554276409
2023-11-16 00:00:00+09:00,4.851482246495607
2023-11-17 00:00:00+09:00,14.069298514836873
2023-11-20 00:00:00+09:00,13.584150260518754
2023-11-21 00:00:00+09:00,-22.31681837104702
2023-11-22 00:00:00+09:00,13.584149838436588
2023-11-24 00:00:00+09:00,-0.9702963525719497
2023-11-27 00:00:00+09:00,22.801965695083254
2023-11-28 00:00:00+09:00,-4.36633385946584
2023-11-29 00:00:00+09:00,-25.227705198880585
2023-11-30 00:00:00+09:00,-4.851482254575558
2023-12-01 00:00:00+09:00,7.762371581647585
2023-12-04 00:00:00+09:00,-24.742560383591353
2023-12-05 00:00:00+09:00,-5.336630136726626
2023-12-06 00:00:00+09:00,3.881185942524098
2023-12-07 00:00:00+09:00,23.287114047547675
2023-12-08 00:00:00+09:00,-1.4554444816062642
2023-12-11 00:00:00+09:00,15.524743142327225
2023-12-12 00:00:00+09:00,-2.9108892531621677
2023-12-13 00:00:00+09:00,19.89107652580219
2023-12-14 00:00:00+09:00,-17.465335612775107
2023-12-15 00:00:00+09:00,-16.0098910397046
2023-12-18 00:00:00+09:00,6.792074280676388
2023-12-19 00:00:00+09:00,-12.61385358979419
2023-12-20 00:00:00+09:00,19.891075400904583
2023-12-21 00:00:00+09:00,4.3663336277209055
2023-12-22 00:00:00+09:00,28.623742555316994
2023-12-25 00:00:00+09:00,-12.613852664470414
2023-12-26 00:00:00+09:00,1.4554445895109893
2023-12-27 00:00:00+09:00,5.821778353012633
2023-12-28 00:00:00+09:00,-1.4554445895109893
2023-12-29 00:00:00+09:00,6.3069263289794435
2024-01-04 00:00:00+09:00,12.613852638711705
2024-01-05 00:00:00+09:00,24.742557010135215
2024-01-09 00:00:00+09:00,-10.673260951146403
2024-01-10 00:00:00+09:00,7.277223132905419
2024-01-11 00:00:00+09:00,7.762371316354347
2024-01-12 00:00:00+09:00,-12.128705207177745
2024-01-15 00:00:00+09:00,4.36633400760843
2024-01-16 00:00:00+09:00,6.792074676430502
2024-01-17 00:00:00+09:00,-0.9702964127754967
2024-01-18 00:00:00+09:00,2.4257407948271066
2024-01-19 00:00:00+09:00,-11.15840910686029
2024-01-22 00:00:00+09:00,7.76237128488151
2024-01-23 00:00:00+09:00,6.7920750839175525
2024-01-24 00:00:00+09:00,65.9801512260658
