Date,Nikkei_225.Percent.Change,Nikkei_225.High.Low.Diff
2023-07-11 00:00:00+09:00,-0.7125079735099721,384.279296875
2023-07-12 00:00:00+09:00,-1.0412656907752986,520.318359375
2023-07-13 00:00:00+09:00,0.975764035911747,531.419921875
2023-07-14 00:00:00+09:00,-0.6034160613077431,555.259765625
2023-07-18 00:00:00+09:00,0.11310575303663312,376.2890625
2023-07-19 00:00:00+09:00,0.25500109286182654,225.001953125
2023-07-20 00:00:00+09:00,-0.9536587462837852,398.16015625
2023-07-21 00:00:00+09:00,-0.10084273992671869,381.490234375
2023-07-24 00:00:00+09:00,0.1617207813806395,239.30859375
2023-07-25 00:00:00+09:00,-0.06996051396343779,205.62109375
2023-07-26 00:00:00+09:00,-0.1119741247206619,235.73046875
2023-07-27 00:00:00+09:00,1.1298555277826636,434.900390625
2023-07-28 00:00:00+09:00,0.9703072134840214,809.41796875
2023-07-31 00:00:00+09:00,0.13097542972628162,376.1484375
2023-08-01 00:00:00+09:00,0.5534897969935108,284.890625
2023-08-02 00:00:00+09:00,-1.2542043953200648,530.2890625
2023-08-03 00:00:00+09:00,-0.6689254957413944,324.810546875
2023-08-04 00:00:00+09:00,0.5424564311333355,360.349609375
2023-08-07 00:00:00+09:00,1.0440723471650688,476.638671875
2023-08-08 00:00:00+09:00,-0.1644135387141488,301.291015625
2023-08-09 00:00:00+09:00,-0.43896873895770117,232.208984375
2023-08-10 00:00:00+09:00,1.4295665028405022,488.888671875
2023-08-14 00:00:00+09:00,-1.222583607581755,582.451171875
2023-08-15 00:00:00+09:00,-0.4128150465150725,186.41015625
2023-08-16 00:00:00+09:00,-0.6217930822441643,230.458984375
2023-08-17 00:00:00+09:00,0.012711193892401041,394.400390625
2023-08-18 00:00:00+09:00,0.41345718840506507,369.640625
2023-08-21 00:00:00+09:00,0.04053838491088148,348.83984375
2023-08-22 00:00:00+09:00,0.20165487853372913,212.33984375
2023-08-23 00:00:00+09:00,0.9217177548420309,321.689453125
2023-08-24 00:00:00+09:00,0.4876715612942475,234.76953125
2023-08-25 00:00:00+09:00,-0.6803538539317724,313.46875
2023-08-28 00:00:00+09:00,0.7968200876969025,323.55078125
2023-08-29 00:00:00+09:00,-0.16604294427302801,202.548828125
2023-08-30 00:00:00+09:00,-0.3067506460142831,256.888671875
2023-08-31 00:00:00+09:00,0.7982452847338397,333.609375
2023-09-01 00:00:00+09:00,0.5826016230182893,346.021484375
2023-09-04 00:00:00+09:00,0.4325334315374946,224.240234375
2023-09-05 00:00:00+09:00,0.28945804702264355,252.44140625
2023-09-06 00:00:00+09:00,0.3803735908949089,193.9296875
2023-09-07 00:00:00+09:00,-0.38489805031616414,336.09765625
2023-09-08 00:00:00+09:00,-0.9399921201534196,407.62890625
2023-09-11 00:00:00+09:00,-0.6814794226827381,354.451171875
2023-09-12 00:00:00+09:00,0.45116373450942854,313.2109375
2023-09-13 00:00:00+09:00,-0.1092456644730045,255.791015625
2023-09-14 00:00:00+09:00,0.7367001631759541,393.2109375
2023-09-15 00:00:00+09:00,0.3130520990441219,242.84765625
2023-09-19 00:00:00+09:00,-0.16110119447408355,208.37109375
2023-09-20 00:00:00+09:00,-0.7142533340943517,278.4921875
2023-09-21 00:00:00+09:00,-0.8961639767504522,389.240234375
2023-09-22 00:00:00+09:00,0.6619892612869224,381.140625
2023-09-25 00:00:00+09:00,0.49622685356340507,333.94140625
2023-09-26 00:00:00+09:00,-0.9957092351911887,328.359375
2023-09-27 00:00:00+09:00,1.088365338667166,411.580078125
2023-09-28 00:00:00+09:00,-0.7685381624223167,490.029296875
2023-09-29 00:00:00+09:00,-0.5028991900714086,309.720703125
2023-10-02 00:00:00+09:00,-1.0656350256923601,641.69921875
2023-10-03 00:00:00+09:00,-1.1706896765865957,450.5703125
2023-10-04 00:00:00+09:00,-0.7740881219449716,343.1796875
2023-10-05 00:00:00+09:00,1.1118398889551857,518.580078125
2023-10-06 00:00:00+09:00,-0.029929402894868104,232.2890625
2023-10-10 00:00:00+09:00,1.379096046924393,503.58984375
2023-10-11 00:00:00+09:00,0.28074819166163517,232.98046875
2023-10-12 00:00:00+09:00,1.1634799899622528,373.720703125
2023-10-13 00:00:00+09:00,-0.038357587202038454,284.05078125
2023-10-16 00:00:00+09:00,-1.0130674730185358,435.478515625
2023-10-17 00:00:00+09:00,-0.07329140032138085,359.37890625
2023-10-18 00:00:00+09:00,0.026345454945644286,234.521484375
2023-10-19 00:00:00+09:00,-0.4715709167897232,270.25
2023-10-20 00:00:00+09:00,0.3031255624693854,335.0703125
2023-10-23 00:00:00+09:00,-0.4893097812927473,203.150390625
2023-10-24 00:00:00+09:00,-0.3038165631492562,658.58984375
2023-10-25 00:00:00+09:00,-0.10411255836676933,271.33984375
2023-10-26 00:00:00+09:00,-0.9744730457876055,375.720703125
2023-10-27 00:00:00+09:00,0.9048066002520753,394.150390625
2023-10-30 00:00:00+09:00,0.1091867858383554,224.2109375
2023-10-31 00:00:00+09:00,0.5339269602222474,421.009765625
2023-11-01 00:00:00+09:00,0.9275578561873629,300.140625
2023-11-02 00:00:00+09:00,-0.11607491661962,208.771484375
2023-11-06 00:00:00+09:00,0.794001981363626,371.0390625
2023-11-07 00:00:00+09:00,-0.8600122905184806,340.1796875
2023-11-08 00:00:00+09:00,-0.8957942369110504,462.830078125
2023-11-09 00:00:00+09:00,1.021371217875604,530.51171875
2023-11-10 00:00:00+09:00,0.23658419952733656,350.689453125
2023-11-13 00:00:00+09:00,-0.7100920484402329,414.029296875
2023-11-14 00:00:00+09:00,-0.19712781817810016,168.869140625
2023-11-15 00:00:00+09:00,1.230329875208084,459.58984375
2023-11-16 00:00:00+09:00,0.07431322545011605,380.2890625
2023-11-17 00:00:00+09:00,0.7207939006701044,335.95703125
2023-11-20 00:00:00+09:00,-0.5112985133850518,500.76953125
2023-11-21 00:00:00+09:00,-0.295959624502832,205.58984375
2023-11-22 00:00:00+09:00,0.8101736994612615,410.51171875
2023-11-24 00:00:00+09:00,-0.37484990784703476,195.2890625
2023-11-27 00:00:00+09:00,-0.7782827997230053,414.37109375
2023-11-28 00:00:00+09:00,-0.3341249845593051,247.8125
2023-11-29 00:00:00+09:00,0.23098324507841655,337.16015625
2023-11-30 00:00:00+09:00,0.6817469672078393,325.8203125
2023-12-01 00:00:00+09:00,-0.315855005803332,154.1484375
2023-12-04 00:00:00+09:00,-0.26052163416389335,301.33984375
2023-12-05 00:00:00+09:00,-0.7466409202376845,363.140625
