Date,Tokyo_Electron.Price.Change
2023-08-18 00:00:00+09:00,298.1304631574567
2023-08-21 00:00:00+09:00,34.211693760520575
2023-08-22 00:00:00+09:00,-19.549538771236257
2023-08-23 00:00:00+09:00,-24.436922360848257
2023-08-24 00:00:00+09:00,146.6215382543087
2023-08-25 00:00:00+09:00,-483.8511214717728
2023-08-28 00:00:00+09:00,268.8061587516386
2023-08-29 00:00:00+09:00,4.887384598583594
2023-08-30 00:00:00+09:00,-356.77910990292
2023-08-31 00:00:00+09:00,48.87384577780904
2023-09-01 00:00:00+09:00,-39.099078609749995
2023-09-04 00:00:00+09:00,29.3243078383166
2023-09-05 00:00:00+09:00,146.62154838384595
2023-09-06 00:00:00+09:00,259.03138689096886
2023-09-07 00:00:00+09:00,-14.662154734458454
2023-09-08 00:00:00+09:00,-371.44122869318016
2023-09-11 00:00:00+09:00,-542.4997397739753
2023-09-12 00:00:00+09:00,97.74769411622765
2023-09-13 00:00:00+09:00,-29.32430972525617
2023-09-14 00:00:00+09:00,425.2025055369959
2023-09-15 00:00:00+09:00,405.65292669916016
2023-09-19 00:00:00+09:00,-347.0043133471372
2023-09-20 00:00:00+09:00,43.98646100346741
2023-09-21 00:00:00+09:00,58.648616615853825
2023-09-22 00:00:00+09:00,307.9052413798381
2023-09-25 00:00:00+09:00,420.3150855121785
2023-09-26 00:00:00+09:00,-351.8917291718317
2023-09-27 00:00:00+09:00,459.4141471674884
2023-09-28 00:00:00+09:00,-241.2406563676268
2023-09-29 00:00:00+09:00,167.39147543114086
2023-10-02 00:00:00+09:00,-354.47607857408366
2023-10-03 00:00:00+09:00,-68.92590053973618
2023-10-04 00:00:00+09:00,-88.6190185546875
2023-10-05 00:00:00+09:00,54.15606808403027
2023-10-06 00:00:00+09:00,-59.079342689045006
2023-10-10 00:00:00+09:00,300.3200258473262
2023-10-11 00:00:00+09:00,177.2380285597028
2023-10-12 00:00:00+09:00,310.1665513155567
2023-10-13 00:00:00+09:00,108.31212429278457
2023-10-16 00:00:00+09:00,-103.38885718007077
2023-10-17 00:00:00+09:00,9.846557149485307
2023-10-18 00:00:00+09:00,516.9442794421484
2023-10-19 00:00:00+09:00,-315.0898476214097
2023-10-20 00:00:00+09:00,221.5475416005429
2023-10-23 00:00:00+09:00,54.156065054197825
2023-10-24 00:00:00+09:00,-300.3200110436446
2023-10-25 00:00:00+09:00,64.00262158958503
2023-10-26 00:00:00+09:00,-123.08196863689227
2023-10-27 00:00:00+09:00,157.544922870984
2023-10-30 00:00:00+09:00,201.85442609690654
2023-10-31 00:00:00+09:00,142.7750885851674
2023-11-01 00:00:00+09:00,147.69836335979562
2023-11-02 00:00:00+09:00,59.079349180912686
2023-11-06 00:00:00+09:00,-201.85442998895815
2023-11-07 00:00:00+09:00,-88.61902140289749
2023-11-08 00:00:00+09:00,-187.0845925446847
2023-11-09 00:00:00+09:00,320.01311620221895
2023-11-10 00:00:00+09:00,344.6295223777597
2023-11-13 00:00:00+09:00,-516.9442678052328
2023-11-14 00:00:00+09:00,384.0157368233413
2023-11-15 00:00:00+09:00,310.16655138787974
2023-11-16 00:00:00+09:00,39.38623067143999
2023-11-17 00:00:00+09:00,359.3993373224657
2023-11-20 00:00:00+09:00,-334.78294943526635
2023-11-21 00:00:00+09:00,-113.23540853201484
2023-11-22 00:00:00+09:00,93.54229663682418
2023-11-24 00:00:00+09:00,-251.08722507355196
2023-11-27 00:00:00+09:00,-59.07934524431039
2023-11-28 00:00:00+09:00,-59.07934478338211
2023-11-29 00:00:00+09:00,231.3940938250089
2023-11-30 00:00:00+09:00,-172.3147498536673
2023-12-01 00:00:00+09:00,196.9311615566039
2023-12-04 00:00:00+09:00,-88.61901623787344
2023-12-05 00:00:00+09:00,-620.3331197504958
2023-12-06 00:00:00+09:00,270.7803330300558
2023-12-07 00:00:00+09:00,-162.46820023470718
2023-12-08 00:00:00+09:00,-68.9259033203125
2023-12-11 00:00:00+09:00,270.78033520226745
2023-12-12 00:00:00+09:00,-497.2511662695433
2023-12-13 00:00:00+09:00,758.1849384460002
2023-12-14 00:00:00+09:00,-753.2615936069778
2023-12-15 00:00:00+09:00,4.923278733458574
2023-12-18 00:00:00+09:00,-128.00524544417567
2023-12-19 00:00:00+09:00,640.0262451171875
2023-12-20 00:00:00+09:00,-285.55016178726873
2023-12-21 00:00:00+09:00,-216.6242567054651
2023-12-22 00:00:00+09:00,-108.31213298032526
2023-12-25 00:00:00+09:00,-78.77245879120892
2023-12-26 00:00:00+09:00,270.78033712635806
2023-12-27 00:00:00+09:00,-34.46295199368251
2023-12-28 00:00:00+09:00,-152.62163600775602
2023-12-29 00:00:00+09:00,-44.30950786354151
2024-01-04 00:00:00+09:00,4.9232789230118215
2024-01-05 00:00:00+09:00,118.15869869403105
2024-01-09 00:00:00+09:00,-147.6983547019263
2024-01-10 00:00:00+09:00,49.232787725279195
2024-01-11 00:00:00+09:00,482.4813232421875
2024-01-12 00:00:00+09:00,-817.2642552083344
2024-01-15 00:00:00+09:00,-167.39148028033742
2024-01-16 00:00:00+09:00,-571.100341796875
2024-01-17 00:00:00+09:00,-128.0052436114529
2024-01-18 00:00:00+09:00,408.63213064847514
2024-01-19 00:00:00+09:00,536.6373877800652
2024-01-22 00:00:00+09:00,-521.8675311683364
2024-01-23 00:00:00+09:00,-580.9469096298744
2024-01-24 00:00:00+09:00,78.77245594713531
2024-01-25 00:00:00+09:00,-231.3941015011551
2024-01-26 00:00:00+09:00,49.23278568555543
2024-01-29 00:00:00+09:00,364.32262054846797
2024-01-30 00:00:00+09:00,-329.8596838289486
2024-01-31 00:00:00+09:00,516.9442898517409
2024-02-01 00:00:00+09:00,157.54491904847964
2024-02-02 00:00:00+09:00,196.93114713078103
2024-02-05 00:00:00+09:00,-157.54491668143964
2024-02-06 00:00:00+09:00,364.32264287897124
2024-02-07 00:00:00+09:00,251.08721923828125
2024-02-08 00:00:00+09:00,723.7219711467005
2024-02-09 00:00:00+09:00,-39.38622973029851
2024-02-13 00:00:00+09:00,1201.2799409660438
2024-02-14 00:00:00+09:00,452.941652065314
2024-02-15 00:00:00+09:00,1142.2007197884159
2024-02-16 00:00:00+09:00,-1240.6662902227763
2024-02-19 00:00:00+09:00,-541.5606535111365
2024-02-20 00:00:00+09:00,-147.698356331166
2024-02-21 00:00:00+09:00,324.9363966993769
2024-02-22 00:00:00+09:00,-216.62426317318022
2024-02-26 00:00:00+09:00,-797.5711230468733
2024-02-27 00:00:00+09:00,59.079344491176016
2024-02-28 00:00:00+09:00,443.09510632193997
2024-02-29 00:00:00+09:00,955.1160856556817
2024-03-01 00:00:00+09:00,1161.8938513711546
2024-03-04 00:00:00+09:00,-482.4813247645725
2024-03-05 00:00:00+09:00,541.5606434173023
2024-03-06 00:00:00+09:00,836.9573764993693
2024-03-07 00:00:00+09:00,-1880.692590646344
2024-03-08 00:00:00+09:00,-630.1796141814411
2024-03-11 00:00:00+09:00,1102.814434724096
2024-03-12 00:00:00+09:00,59.07934470008331
2024-03-13 00:00:00+09:00,-452.941630867208
2024-03-14 00:00:00+09:00,216.62426324892294
2024-03-15 00:00:00+09:00,-836.9573886702201
2024-03-18 00:00:00+09:00,1309.592065868259
2024-03-19 00:00:00+09:00,482.48132644939324
2024-03-21 00:00:00+09:00,915.729898798927
2024-03-22 00:00:00+09:00,-561.2537930253602
2024-03-25 00:00:00+09:00,-758.1849365234375
2024-03-26 00:00:00+09:00,-256.0104956010764
2024-03-27 00:00:00+09:00,502.17444950645586
2024-03-28 00:00:00+09:00,495.39980856788316
2024-03-29 00:00:00+09:00,376.50388058994577
2024-04-01 00:00:00+09:00,-1525.8315539327668
2024-04-02 00:00:00+09:00,713.3757494950769
2024-04-03 00:00:00+09:00,406.22787970091304
2024-04-04 00:00:00+09:00,-713.3757361322205
2024-04-05 00:00:00+09:00,-1218.6836524433238
2024-04-08 00:00:00+09:00,-307.14789813462994
2024-04-09 00:00:00+09:00,1079.971590271547
2024-04-10 00:00:00+09:00,386.41187623282167
2024-04-11 00:00:00+09:00,326.96388023509644
2024-04-12 00:00:00+09:00,-326.9638825158254
2024-04-15 00:00:00+09:00,485.4918444976429
2024-04-16 00:00:00+09:00,-644.0197864113143
2024-04-17 00:00:00+09:00,-802.5476952182216
2024-04-18 00:00:00+09:00,-108.98796547529491
2024-04-19 00:00:00+09:00,-1793.347337039595
2024-04-22 00:00:00+09:00,-376.5038737480754
2024-04-23 00:00:00+09:00,-970.9836466346169
2024-04-24 00:00:00+09:00,1208.7756593830782
2024-04-25 00:00:00+09:00,69.3559733072907
2024-04-26 00:00:00+09:00,-19.815994284988847
2024-04-30 00:00:00+09:00,118.89595494020614
2024-05-01 00:00:00+09:00,-9.9079962972246
2024-05-02 00:00:00+09:00,505.30780379712814
2024-05-07 00:00:00+09:00,-158.5279417752463
2024-05-08 00:00:00+09:00,-663.8357587686041
2024-05-09 00:00:00+09:00,-901.6276559393664
2024-05-10 00:00:00+09:00,-525.1238225446432
2024-05-13 00:00:00+09:00,-356.6878834079107
2024-05-14 00:00:00+09:00,-99.07997027681267
2024-05-15 00:00:00+09:00,49.53998168286489
2024-05-16 00:00:00+09:00,217.97591747012484
2024-05-17 00:00:00+09:00,-59.447981608478585
2024-05-20 00:00:00+09:00,535.0318240059205
2024-05-21 00:00:00+09:00,-9.907996775189531
2024-05-22 00:00:00+09:00,0.0
2024-05-23 00:00:00+09:00,-634.1117974477311
2024-05-24 00:00:00+09:00,-108.98795927633182
2024-05-27 00:00:00+09:00,-287.33189749684243
2024-05-28 00:00:00+09:00,0.0
2024-05-29 00:00:00+09:00,-515.2158263849633
2024-05-30 00:00:00+09:00,-336.8718999094199
2024-05-31 00:00:00+09:00,-317.0559024680333
2024-06-03 00:00:00+09:00,158.5279523531135
2024-06-04 00:00:00+09:00,247.69992042404192
2024-06-05 00:00:00+09:00,-733.191776610016
2024-06-06 00:00:00+09:00,-297.2399135446685
2024-06-07 00:00:00+09:00,-138.7119554374658
2024-06-10 00:00:00+09:00,426.0438481616584
2024-06-11 00:00:00+09:00,217.9759253726079
2024-06-12 00:00:00+09:00,267.5158989876727
2024-06-13 00:00:00+09:00,-1099.787631364583
2024-06-14 00:00:00+09:00,79.26397532189003
2024-06-17 00:00:00+09:00,-317.0558978873232
2024-06-18 00:00:00+09:00,396.3198660714261
2024-06-19 00:00:00+09:00,-535.0318236215098
2024-06-20 00:00:00+09:00,356.68787618228816
2024-06-21 00:00:00+09:00,69.35597325136041
2024-06-24 00:00:00+09:00,515.2158518505312
2024-06-25 00:00:00+09:00,-29.723989371370408
2024-06-26 00:00:00+09:00,554.8478085554016
2024-06-27 00:00:00+09:00,-495.399829382186
2024-06-28 00:00:00+09:00,-237.7919323065871
2024-07-01 00:00:00+09:00,-435.95185507610586
2024-07-02 00:00:00+09:00,386.41185917439725
2024-07-03 00:00:00+09:00,455.76784969410073
2024-07-04 00:00:00+09:00,-346.7798825400969
2024-07-05 00:00:00+09:00,356.68786946659384
2024-07-08 00:00:00+09:00,-198.15994381243218
2024-07-09 00:00:00+09:00,733.1917279411718
2024-07-10 00:00:00+09:00,584.5717967097444
2024-07-11 00:00:00+09:00,-832.2716861038134
2024-07-12 00:00:00+09:00,-941.2596507352937
2024-07-16 00:00:00+09:00,138.71194870772888
2024-07-17 00:00:00+09:00,-2288.7472238600603
2024-07-18 00:00:00+09:00,366.5958787588206
2024-07-19 00:00:00+09:00,961.0756455275514
2024-07-22 00:00:00+09:00,-376.50387409450195
2024-07-23 00:00:00+09:00,-297.2399049398773
2024-07-24 00:00:00+09:00,-19.815993581854855
2024-07-25 00:00:00+09:00,49.539982172093005
2024-07-26 00:00:00+09:00,-876.8576746323524
2024-07-29 00:00:00+09:00,39.631985968051595
2024-07-30 00:00:00+09:00,307.14790255475236
2024-07-31 00:00:00+09:00,3111.110933974047
2024-08-01 00:00:00+09:00,-970.9836697401588
2024-08-02 00:00:00+09:00,-282.37789449443153
2024-08-05 00:00:00+09:00,-2749.4689855616634
2024-08-06 00:00:00+09:00,1149.327641940501
2024-08-07 00:00:00+09:00,574.6638080757621
2024-08-08 00:00:00+09:00,644.0197796771354
2024-08-09 00:00:00+09:00,-2140.1272520340935
2024-08-13 00:00:00+09:00,584.5717880360389
2024-08-14 00:00:00+09:00,-668.7897888688021
2024-08-15 00:00:00+09:00,554.8478118211424
2024-08-16 00:00:00+09:00,331.91787869916516
2024-08-19 00:00:00+09:00,-718.3297613643954
2024-08-20 00:00:00+09:00,-237.7919160359088
2024-08-21 00:00:00+09:00,-79.26397321428522
2024-08-22 00:00:00+09:00,-386.4118814343201
2024-08-23 00:00:00+09:00,-554.8478140564475
2024-08-26 00:00:00+09:00,-401.2738662347583
2024-08-27 00:00:00+09:00,222.92992418595168
2024-08-28 00:00:00+09:00,247.69991379104613
2024-08-29 00:00:00+09:00,401.2738644851561
2024-08-30 00:00:00+09:00,44.58598594022624
2024-09-02 00:00:00+09:00,-911.5357155974561
2024-09-03 00:00:00+09:00,-698.5137813960282
2024-09-04 00:00:00+09:00,-589.5257800608815
2024-09-05 00:00:00+09:00,-123.84995340370733
2024-09-06 00:00:00+09:00,-609.3417706853688
2024-09-09 00:00:00+09:00,990.7996911337214
2024-09-10 00:00:00+09:00,257.6079202465189
2024-09-11 00:00:00+09:00,-19.81599293673935
2024-09-12 00:00:00+09:00,-356.68788257087726
2024-09-13 00:00:00+09:00,-89.17197232633043
2024-09-17 00:00:00+09:00,-901.6277129637383
2024-09-18 00:00:00+09:00,-490.44583371007684
2024-09-19 00:00:00+09:00,-29.723990857135504
2024-09-20 00:00:00+09:00,302.1938930707365
2024-09-24 00:00:00+09:00,-653.9277750312212
2024-09-25 00:00:00+09:00,-163.48194649174548
2024-09-26 00:00:00+09:00,837.2257375776389
2024-09-27 00:00:00+09:00,975.0
2024-09-30 00:00:00+09:00,-710.0
2024-10-01 00:00:00+09:00,310.0
2024-10-02 00:00:00+09:00,35.0
2024-10-03 00:00:00+09:00,-240.0
2024-10-04 00:00:00+09:00,-275.0
2024-10-07 00:00:00+09:00,-360.0
2024-10-08 00:00:00+09:00,-310.0
2024-10-09 00:00:00+09:00,-100.0
2024-10-10 00:00:00+09:00,-570.0
2024-10-11 00:00:00+09:00,-115.0
2024-10-15 00:00:00+09:00,560.0
2024-10-16 00:00:00+09:00,40.0
2024-10-17 00:00:00+09:00,-580.0
