Date,Shin_Etsu_Chemical.Price.Change
2023-08-04 00:00:00+09:00,33.081330723486644
2023-08-07 00:00:00+09:00,51.56795497223993
2023-08-08 00:00:00+09:00,-39.89219044549827
2023-08-09 00:00:00+09:00,43.784113761491426
2023-08-10 00:00:00+09:00,70.05458054921746
2023-08-14 00:00:00+09:00,-79.78437899473556
2023-08-15 00:00:00+09:00,-39.89218966347471
2023-08-16 00:00:00+09:00,-11.6757635649019
2023-08-17 00:00:00+09:00,64.21670100436768
2023-08-18 00:00:00+09:00,-5.837881782450495
2023-08-21 00:00:00+09:00,-3.8919207274793735
2023-08-22 00:00:00+09:00,10.702781822710676
2023-08-23 00:00:00+09:00,16.540662130837518
2023-08-24 00:00:00+09:00,-16.540664686201126
2023-08-25 00:00:00+09:00,-16.540664815711352
2023-08-28 00:00:00+09:00,23.351527176610034
2023-08-29 00:00:00+09:00,-21.405564939032956
2023-08-30 00:00:00+09:00,17.51364374181594
2023-08-31 00:00:00+09:00,76.86544398274782
2023-09-01 00:00:00+09:00,12.648742978000882
2023-09-04 00:00:00+09:00,5.837881844091498
2023-09-05 00:00:00+09:00,26.270470095149903
2023-09-06 00:00:00+09:00,-18.48662638243877
2023-09-07 00:00:00+09:00,-36.97325199885563
2023-09-08 00:00:00+09:00,-72.97351650470955
2023-09-11 00:00:00+09:00,-20.432585829988057
2023-09-12 00:00:00+09:00,25.297489584455434
2023-09-13 00:00:00+09:00,-36.00027296019289
2023-09-14 00:00:00+09:00,28.2164296378196
2023-09-15 00:00:00+09:00,12.648743687414026
2023-09-19 00:00:00+09:00,-44.7570889569206
2023-09-20 00:00:00+09:00,-62.27074223874115
2023-09-21 00:00:00+09:00,9.72980271724282
2023-09-22 00:00:00+09:00,26.270468099962272
2023-09-25 00:00:00+09:00,-34.054311600085384
2023-09-26 00:00:00+09:00,-41.838150998379206
2023-09-27 00:00:00+09:00,0.0
2023-09-28 00:00:00+09:00,-101.35038130933117
2023-09-29 00:00:00+09:00,-7.871875359774094
2023-10-02 00:00:00+09:00,-3.9359377686550943
2023-10-03 00:00:00+09:00,-40.34335565821493
2023-10-04 00:00:00+09:00,16.727733587636067
2023-10-05 00:00:00+09:00,66.91094059730585
2023-10-06 00:00:00+09:00,-7.871875182578151
2023-10-10 00:00:00+09:00,18.695701850639125
2023-10-11 00:00:00+09:00,-4.919921651377081
2023-10-12 00:00:00+09:00,118.07811720136397
2023-10-13 00:00:00+09:00,-14.75976464582618
2023-10-16 00:00:00+09:00,-19.67968838818797
2023-10-17 00:00:00+09:00,-8.855858780876588
2023-10-18 00:00:00+09:00,-1.9679686175250026
2023-10-19 00:00:00+09:00,-1.9679687052657755
2023-10-20 00:00:00+09:00,-35.423439954473906
2023-10-23 00:00:00+09:00,-34.439453125
2023-10-24 00:00:00+09:00,-34.43945232378792
2023-10-25 00:00:00+09:00,-6.887890149511804
2023-10-26 00:00:00+09:00,-56.08710937500018
2023-10-27 00:00:00+09:00,53.13515992743214
2023-10-30 00:00:00+09:00,230.25233866169856
2023-10-31 00:00:00+09:00,-10.823828605850395
2023-11-01 00:00:00+09:00,19.679687076879418
2023-11-02 00:00:00+09:00,77.73476401974767
2023-11-06 00:00:00+09:00,-37.39140778407909
2023-11-07 00:00:00+09:00,64.94296742134338
2023-11-08 00:00:00+09:00,-71.83086235905466
2023-11-09 00:00:00+09:00,-30.503515625000546
2023-11-10 00:00:00+09:00,63.95897782427073
2023-11-13 00:00:00+09:00,-61.99101307057026
2023-11-14 00:00:00+09:00,-58.0550769311094
2023-11-15 00:00:00+09:00,66.91093617081151
2023-11-16 00:00:00+09:00,120.04608911598098
2023-11-17 00:00:00+09:00,54.119142671910595
