Date,Tokio_Marine_Holdings.Price.Change
2023-09-26 00:00:00+09:00,-26.771789333812194
2023-09-27 00:00:00+09:00,2.8684061937369734
2023-09-28 00:00:00+09:00,-24.306832479300283
2023-09-29 00:00:00+09:00,-72.92049259334408
2023-10-02 00:00:00+09:00,-51.530479431152344
2023-10-03 00:00:00+09:00,-60.280938510236865
2023-10-04 00:00:00+09:00,-0.9722732506638749
2023-10-05 00:00:00+09:00,73.8927680928391
2023-10-06 00:00:00+09:00,15.556371771424438
2023-10-10 00:00:00+09:00,46.66911497675801
2023-10-11 00:00:00+09:00,-10.69500530036521
2023-10-12 00:00:00+09:00,-4.861366195569644
2023-10-13 00:00:00+09:00,-65.1423058362293
2023-10-16 00:00:00+09:00,-26.25137668386833
2023-10-17 00:00:00+09:00,8.750459369859982
2023-10-18 00:00:00+09:00,22.362285187450198
2023-10-19 00:00:00+09:00,-20.41773692443303
2023-10-20 00:00:00+09:00,-4.861366278798869
2023-10-23 00:00:00+09:00,-10.695005681603561
2023-10-24 00:00:00+09:00,-19.44546493034477
2023-10-25 00:00:00+09:00,-23.33455751089923
2023-10-26 00:00:00+09:00,18.473192320167527
2023-10-27 00:00:00+09:00,46.669115795657945
2023-10-30 00:00:00+09:00,-10.695005501718697
2023-10-31 00:00:00+09:00,2.916819835757451
2023-11-01 00:00:00+09:00,15.556372213084614
2023-11-02 00:00:00+09:00,-33.05729209687024
2023-11-06 00:00:00+09:00,7.778186153942443
2023-11-07 00:00:00+09:00,-47.6413884579124
2023-11-08 00:00:00+09:00,-45.696843020709366
2023-11-09 00:00:00+09:00,51.530484068627175
2023-11-10 00:00:00+09:00,5.833639764688087
2023-11-13 00:00:00+09:00,36.946383135034466
2023-11-14 00:00:00+09:00,-18.473191908067292
2023-11-15 00:00:00+09:00,-49.58593841228185
2023-11-16 00:00:00+09:00,-23.334557193652472
2023-11-17 00:00:00+09:00,43.75229527064721
2023-11-20 00:00:00+09:00,59.30867121198344
2023-11-21 00:00:00+09:00,-37.918657265560796
2023-11-22 00:00:00+09:00,45.6968408070079
2023-11-24 00:00:00+09:00,-4.8613660370651814
2023-11-27 00:00:00+09:00,-21.39001146113742
2023-11-28 00:00:00+09:00,-20.41773735753941
2023-11-29 00:00:00+09:00,-42.78002293269856
2023-11-30 00:00:00+09:00,61.253214183606815
2023-12-01 00:00:00+09:00,-1.9445464173190885
2023-12-04 00:00:00+09:00,4.861366198914311
2023-12-05 00:00:00+09:00,-19.44546456359103
2023-12-06 00:00:00+09:00,65.14230790793954
2023-12-07 00:00:00+09:00,28.195923593729276
2023-12-08 00:00:00+09:00,-31.112743326385043
2023-12-11 00:00:00+09:00,10.695005735943141
2023-12-12 00:00:00+09:00,-27.223650027543954
2023-12-13 00:00:00+09:00,-14.584098111194635
2023-12-14 00:00:00+09:00,-37.918656375430146
2023-12-15 00:00:00+09:00,-7.778186077105147
2023-12-18 00:00:00+09:00,-51.53048160102162
2023-12-19 00:00:00+09:00,22.3622843074304
2023-12-20 00:00:00+09:00,-28.19592351027768
2023-12-21 00:00:00+09:00,-48.61365984488202
2023-12-22 00:00:00+09:00,13.611825592438436
2023-12-25 00:00:00+09:00,-28.19592348478045
2023-12-26 00:00:00+09:00,-7.778185798982122
2023-12-27 00:00:00+09:00,-1.9445465026556121
2023-12-28 00:00:00+09:00,21.390010966179943
2023-12-29 00:00:00+09:00,10.695005127714012
2024-01-04 00:00:00+09:00,9.722732365657976
2024-01-05 00:00:00+09:00,34.029563678468094
2024-01-09 00:00:00+09:00,-32.085017985435115
2024-01-10 00:00:00+09:00,29.168197529883855
2024-01-11 00:00:00+09:00,27.223652396680336
2024-01-12 00:00:00+09:00,-32.08501625676945
2024-01-15 00:00:00+09:00,-7.778185712976665
2024-01-16 00:00:00+09:00,-38.890931067397105
2024-01-17 00:00:00+09:00,-25.279104865882346
2024-01-18 00:00:00+09:00,-82.64322533107907
2024-01-19 00:00:00+09:00,-63.19776214673175
2024-01-22 00:00:00+09:00,51.530482081824175
2024-01-23 00:00:00+09:00,14.584098353650461
2024-01-24 00:00:00+09:00,-30.14047196798674
2024-01-25 00:00:00+09:00,-56.39184736481502
2024-01-26 00:00:00+09:00,-85.56004721403679
2024-01-29 00:00:00+09:00,73.89276367187495
2024-01-30 00:00:00+09:00,35.00183632096014
2024-01-31 00:00:00+09:00,75.83731475131208
2024-02-01 00:00:00+09:00,3.8890930238640067
2024-02-02 00:00:00+09:00,-71.9482207062124
2024-02-05 00:00:00+09:00,13.611825633413446
2024-02-06 00:00:00+09:00,-33.05729111921892
2024-02-07 00:00:00+09:00,36.946382739975434
