Date,Hitachi.Price.Change
2023-09-07 00:00:00+09:00,-9.795907569942301
2023-09-08 00:00:00+09:00,-7.24899572906088
2023-09-11 00:00:00+09:00,10.971369066508487
2023-09-12 00:00:00+09:00,-13.910141644682199
2023-09-13 00:00:00+09:00,-27.232671739045145
2023-09-14 00:00:00+09:00,10.775498368897843
2023-09-15 00:00:00+09:00,9.795908348591183
2023-09-19 00:00:00+09:00,-14.302002749581334
2023-09-20 00:00:00+09:00,-12.734680234616462
2023-09-21 00:00:00+09:00,-3.9183632275803575
2023-09-22 00:00:00+09:00,2.742902096498028
2023-09-25 00:00:00+09:00,-21.942858534214793
2023-09-26 00:00:00+09:00,-11.755089821034062
2023-09-27 00:00:00+09:00,17.044903410959932
2023-09-28 00:00:00+09:00,-26.073524307781554
2023-09-29 00:00:00+09:00,-75.45514967015811
2023-10-02 00:00:00+09:00,-4.7406843985838805
2023-10-03 00:00:00+09:00,-28.83882259509778
2023-10-04 00:00:00+09:00,-48.98654889930981
2023-10-05 00:00:00+09:00,16.19719785446864
2023-10-06 00:00:00+09:00,-33.18442851100849
2023-10-10 00:00:00+09:00,-9.876325628730683
2023-10-11 00:00:00+09:00,6.32087258296724
2023-10-12 00:00:00+09:00,26.271001701635214
2023-10-13 00:00:00+09:00,-17.777385602678578
2023-10-16 00:00:00+09:00,6.320872814339964
2023-10-17 00:00:00+09:00,-31.604242118515458
2023-10-18 00:00:00+09:00,-5.92579546871616
2023-10-19 00:00:00+09:00,-8.691214884074952
2023-10-20 00:00:00+09:00,2.370342192479484
2023-10-23 00:00:00+09:00,15.209445369521973
2023-10-24 00:00:00+09:00,2.37022168896101
2023-10-25 00:00:00+09:00,-23.505581344647453
2023-10-26 00:00:00+09:00,-3.357974766829102
2023-10-27 00:00:00+09:00,21.135360663565052
2023-10-30 00:00:00+09:00,21.72791651248167
2023-10-31 00:00:00+09:00,8.493616284866448
2023-11-01 00:00:00+09:00,2.9628976898995916
2023-11-02 00:00:00+09:00,-48.39399570573846
2023-11-06 00:00:00+09:00,15.209445204917074
2023-11-07 00:00:00+09:00,-9.678726989263396
2023-11-08 00:00:00+09:00,-15.407164593967764
2023-11-09 00:00:00+09:00,20.147728812267133
2023-11-10 00:00:00+09:00,15.407043890857949
2023-11-13 00:00:00+09:00,8.888693363260018
2023-11-14 00:00:00+09:00,-22.51807094765263
2023-11-15 00:00:00+09:00,-9.87632580402169
2023-11-16 00:00:00+09:00,14.617010079491138
2023-11-17 00:00:00+09:00,62.22084855299727
2023-11-20 00:00:00+09:00,-36.5424039283339
2023-11-21 00:00:00+09:00,-19.75265114741319
2023-11-22 00:00:00+09:00,18.765019677994815
2023-11-24 00:00:00+09:00,4.938162751049276
2023-11-27 00:00:00+09:00,-7.901061100746119
2023-11-28 00:00:00+09:00,-38.51767161036469
2023-11-29 00:00:00+09:00,-18.765018003693513
2023-11-30 00:00:00+09:00,43.45583274147725
2023-12-01 00:00:00+09:00,-1.9752650869800163
2023-12-04 00:00:00+09:00,8.88869301271643
2023-12-05 00:00:00+09:00,-21.727916076119982
2023-12-06 00:00:00+09:00,43.45583250661366
2023-12-07 00:00:00+09:00,-40.49293507501466
2023-12-08 00:00:00+09:00,-18.76501885767948
2023-12-11 00:00:00+09:00,21.13536070386408
2023-12-12 00:00:00+09:00,-11.851591279814102
2023-12-13 00:00:00+09:00,3.950530231147468
2023-12-14 00:00:00+09:00,-36.93748017441294
2023-12-15 00:00:00+09:00,12.444266770933382
2023-12-18 00:00:00+09:00,3.357974867309622
2023-12-19 00:00:00+09:00,-3.357854278531022
2023-12-20 00:00:00+09:00,-21.135361587753323
2023-12-21 00:00:00+09:00,44.6409440903567
2023-12-22 00:00:00+09:00,-19.752651367187354
2023-12-25 00:00:00+09:00,-1.9752651847225025
2023-12-26 00:00:00+09:00,-4.938162902010845
2023-12-27 00:00:00+09:00,18.765018298579207
2023-12-28 00:00:00+09:00,-2.9628976467436132
2023-12-29 00:00:00+09:00,0.0
2024-01-04 00:00:00+09:00,-43.455832152239964
2024-01-05 00:00:00+09:00,14.814488870333207
2024-01-09 00:00:00+09:00,-21.72791840359332
2024-01-10 00:00:00+09:00,5.925795299602214
2024-01-11 00:00:00+09:00,8.88869243188401
2024-01-12 00:00:00+09:00,-17.777385031959966
2024-01-15 00:00:00+09:00,33.579505612527555
2024-01-16 00:00:00+09:00,0.0
2024-01-17 00:00:00+09:00,-6.913428280550761
2024-01-18 00:00:00+09:00,-5.925794898980257
2024-01-19 00:00:00+09:00,-19.75265284946954
2024-01-22 00:00:00+09:00,12.839223728973138
2024-01-23 00:00:00+09:00,-22.71554967433667
2024-01-24 00:00:00+09:00,10.863958238979194
2024-01-25 00:00:00+09:00,-5.925795403079974
2024-01-26 00:00:00+09:00,-40.49293412880479
2024-01-29 00:00:00+09:00,41.480567821558
2024-01-30 00:00:00+09:00,-4.938162882702272
2024-01-31 00:00:00+09:00,35.55477281852245
2024-02-01 00:00:00+09:00,-13.826855303020238
2024-02-02 00:00:00+09:00,-6.9134281220617595
2024-02-05 00:00:00+09:00,-16.78975296979752
2024-02-06 00:00:00+09:00,8.88869354428607
2024-02-07 00:00:00+09:00,-5.92579541515579
2024-02-08 00:00:00+09:00,13.826854736022597
2024-02-09 00:00:00+09:00,-1.9752651997750945
2024-02-13 00:00:00+09:00,34.56714143834097
2024-02-14 00:00:00+09:00,18.765018962772956
2024-02-15 00:00:00+09:00,4.938163285597511
2024-02-16 00:00:00+09:00,-18.765019061826024
2024-02-19 00:00:00+09:00,34.56714027476801
2024-02-20 00:00:00+09:00,3.9505305206635057
2024-02-21 00:00:00+09:00,18.765019891923203
2024-02-22 00:00:00+09:00,44.44346595559864
2024-02-26 00:00:00+09:00,-30.61660989900929
2024-02-27 00:00:00+09:00,-9.876326233648797
2024-02-28 00:00:00+09:00,0.0
2024-02-29 00:00:00+09:00,14.81448878707306
2024-03-01 00:00:00+09:00,74.07244486270793
2024-03-04 00:00:00+09:00,-3.9505303565492795
2024-03-05 00:00:00+09:00,55.307423489152825
2024-03-06 00:00:00+09:00,-22.715550600571078
2024-03-07 00:00:00+09:00,-4.9381626004678765
2024-03-08 00:00:00+09:00,10.863957779735301
2024-03-11 00:00:00+09:00,-63.208481427713195
2024-03-12 00:00:00+09:00,25.678446311625976
2024-03-13 00:00:00+09:00,-35.55477436725732
2024-03-14 00:00:00+09:00,49.38163129453551
2024-03-15 00:00:00+09:00,18.765019891923203
2024-03-18 00:00:00+09:00,37.53003679410676
2024-03-19 00:00:00+09:00,66.17137831298987
2024-03-21 00:00:00+09:00,62.22085298113825
2024-03-22 00:00:00+09:00,10.863958926262967
2024-03-25 00:00:00+09:00,59.257955644340655
2024-03-26 00:00:00+09:00,9.876325966655259
2024-03-27 00:00:00+09:00,43.4558338812858
2024-03-28 00:00:00+09:00,30.83655535061098
2024-03-29 00:00:00+09:00,35.81019472382923
2024-04-01 00:00:00+09:00,-118.37258895178866
2024-04-02 00:00:00+09:00,19.89455291127524
2024-04-03 00:00:00+09:00,14.920913876866507
2024-04-04 00:00:00+09:00,2.9841829168267395
2024-04-05 00:00:00+09:00,35.810193650265774
2024-04-08 00:00:00+09:00,4.973638081722129
2024-04-09 00:00:00+09:00,26.857646319958803
2024-04-10 00:00:00+09:00,22.878734789823284
2024-04-11 00:00:00+09:00,92.50966709591967
2024-04-12 00:00:00+09:00,-9.947276156228327
2024-04-15 00:00:00+09:00,33.820738869991146
2024-04-16 00:00:00+09:00,-81.5676636176604
2024-04-17 00:00:00+09:00,-20.8892792363672
2024-04-18 00:00:00+09:00,30.83655535061098
2024-04-19 00:00:00+09:00,-59.683657486637
2024-04-22 00:00:00+09:00,-33.820738713155606
2024-04-23 00:00:00+09:00,-39.789106099839046
2024-04-24 00:00:00+09:00,75.5993013055022
2024-04-25 00:00:00+09:00,-34.8154658428175
2024-04-26 00:00:00+09:00,34.815467735389575
2024-04-30 00:00:00+09:00,23.873462348238718
2024-05-01 00:00:00+09:00,-20.889280457427503
2024-05-02 00:00:00+09:00,-21.88400778412506
2024-05-07 00:00:00+09:00,-83.55711792241846
2024-05-08 00:00:00+09:00,-76.59402742080147
2024-05-09 00:00:00+09:00,-26.857644643625463
2024-05-10 00:00:00+09:00,39.78910304930787
2024-05-13 00:00:00+09:00,-46.752198204955675
2024-05-14 00:00:00+09:00,20.889280080548815
2024-05-15 00:00:00+09:00,-26.857644701086883
2024-05-16 00:00:00+09:00,-34.815466112394006
2024-05-17 00:00:00+09:00,17.90509698695496
2024-05-20 00:00:00+09:00,24.868190881929877
2024-05-21 00:00:00+09:00,46.75219914551599
2024-05-22 00:00:00+09:00,-36.80492183544993
2024-05-23 00:00:00+09:00,38.79437551872843
2024-05-24 00:00:00+09:00,123.34622588053571
2024-05-27 00:00:00+09:00,42.77328777373259
2024-05-28 00:00:00+09:00,25.86291729749746
2024-05-29 00:00:00+09:00,-19.894552191737603
2024-05-30 00:00:00+09:00,28.84709962492525
2024-05-31 00:00:00+09:00,68.63620272034223
2024-06-03 00:00:00+09:00,53.715289290060355
2024-06-04 00:00:00+09:00,0.0
2024-06-05 00:00:00+09:00,-97.48330956174641
2024-06-06 00:00:00+09:00,11.936731503391456
2024-06-07 00:00:00+09:00,7.957820862003246
2024-06-10 00:00:00+09:00,129.31459192214834
2024-06-11 00:00:00+09:00,-35.81019282816169
2024-06-12 00:00:00+09:00,47.74692589128517
2024-06-13 00:00:00+09:00,-43.76801574508545
2024-06-14 00:00:00+09:00,76.59402844959277
2024-06-17 00:00:00+09:00,-56.69947230591333
2024-06-18 00:00:00+09:00,-7.957820823642123
2024-06-19 00:00:00+09:00,60.67838349845306
2024-06-20 00:00:00+09:00,22.878735322907232
2024-06-21 00:00:00+09:00,-55.704746198568955
2024-06-24 00:00:00+09:00,-3.978910331156385
2024-06-25 00:00:00+09:00,104.4463987690574
2024-06-26 00:00:00+09:00,38.794377546711075
2024-06-27 00:00:00+09:00,143.24077316810326
2024-06-28 00:00:00+09:00,-45.75747052684983
2024-07-01 00:00:00+09:00,58.68892839995033
2024-07-02 00:00:00+09:00,15.915641267351475
2024-07-03 00:00:00+09:00,-12.931459257717052
2024-07-04 00:00:00+09:00,39.789104446308556
2024-07-05 00:00:00+09:00,-20.889280482230333
2024-07-08 00:00:00+09:00,-3.978910428380459
2024-07-09 00:00:00+09:00,73.60984290435908
2024-07-10 00:00:00+09:00,53.715292385574685
2024-07-11 00:00:00+09:00,-101.46221744550485
2024-07-12 00:00:00+09:00,-7.957820732572145
2024-07-16 00:00:00+09:00,74.60457247146132
2024-07-17 00:00:00+09:00,-12.931458818151441
2024-07-18 00:00:00+09:00,-3.978910462309159
2024-07-19 00:00:00+09:00,40.783830953589586
2024-07-22 00:00:00+09:00,-170.09841829887955
2024-07-23 00:00:00+09:00,-28.847100265887548
2024-07-24 00:00:00+09:00,-1.9894552517107513
2024-07-25 00:00:00+09:00,-109.42003355466204
2024-07-26 00:00:00+09:00,100.46749142507679
2024-07-29 00:00:00+09:00,39.789102963628466
2024-07-30 00:00:00+09:00,5.9683657045716245
2024-07-31 00:00:00+09:00,167.11423464587142
2024-08-01 00:00:00+09:00,-85.54657410707841
2024-08-02 00:00:00+09:00,-142.24604291697005
2024-08-05 00:00:00+09:00,-143.73814007224246
2024-08-06 00:00:00+09:00,90.52021187741047
2024-08-07 00:00:00+09:00,182.0351487391249
2024-08-08 00:00:00+09:00,-6.963093348912025
2024-08-09 00:00:00+09:00,71.62038707058855
2024-08-13 00:00:00+09:00,99.47276148302808
2024-08-14 00:00:00+09:00,1.989455236177946
