Date,Sony.Price.Change
2023-10-03 00:00:00+09:00,10.774605730813164
2023-10-04 00:00:00+09:00,1.9590192522323377
2023-10-05 00:00:00+09:00,28.40577915736594
2023-10-06 00:00:00+09:00,-17.631173014057367
2023-10-10 00:00:00+09:00,40.15989438714769
2023-10-11 00:00:00+09:00,11.7541149369099
2023-10-12 00:00:00+09:00,40.159893852387995
2023-10-13 00:00:00+09:00,-45.05744030429196
2023-10-16 00:00:00+09:00,-13.713133216755068
2023-10-17 00:00:00+09:00,-12.733623988737236
2023-10-18 00:00:00+09:00,7.836076681186569
2023-10-19 00:00:00+09:00,15.672153134888958
2023-10-20 00:00:00+09:00,7.8360767311328345
2023-10-23 00:00:00+09:00,-3.9180382241006555
2023-10-24 00:00:00+09:00,-8.815586260169766
2023-10-25 00:00:00+09:00,-19.59019058469721
2023-10-26 00:00:00+09:00,-41.13940040896796
2023-10-27 00:00:00+09:00,-33.303326798744365
2023-10-30 00:00:00+09:00,33.30332534715126
2023-10-31 00:00:00+09:00,26.44675857881657
2023-11-01 00:00:00+09:00,19.59019102310458
2023-11-02 00:00:00+09:00,-19.590191436648638
2023-11-06 00:00:00+09:00,28.405776645192418
2023-11-07 00:00:00+09:00,6.856567429209463
2023-11-08 00:00:00+09:00,20.569700913556062
2023-11-09 00:00:00+09:00,9.795095207467966
2023-11-10 00:00:00+09:00,17.63117278605705
2023-11-13 00:00:00+09:00,-73.46321627444695
2023-11-14 00:00:00+09:00,-12.733624059118029
2023-11-15 00:00:00+09:00,44.07793376882228
2023-11-16 00:00:00+09:00,-7.836076533510095
2023-11-17 00:00:00+09:00,6.856566776426007
2023-11-20 00:00:00+09:00,-13.713133821539031
2023-11-21 00:00:00+09:00,-0.9795096058305717
2023-11-22 00:00:00+09:00,17.631171702422762
2023-11-24 00:00:00+09:00,-33.30332544230305
2023-11-27 00:00:00+09:00,-13.713133431523147
2023-11-28 00:00:00+09:00,-36.241855411641154
2023-11-29 00:00:00+09:00,-10.774605962590613
2023-11-30 00:00:00+09:00,9.79509517294764
2023-12-01 00:00:00+09:00,-19.59019115136107
2023-12-04 00:00:00+09:00,-9.795095983254669
2023-12-05 00:00:00+09:00,0.9795095846943696
